ID;eventID;longitude;latitude;depth;magnitude;rake;dip;strike;rupture_width;rupture_length;midpt_lon;midpt_lat;midpt_depth;scale_law;slip;bottom_roughness;seeds_gm;exposure_model;vulnerability_model_eq;vulnerability_model_ts
144;11641;-72,1277;-30,33202;20,73824;7,15;90;17,66678;7,467008;31,39560649;43,47857653;-72,00279564;-30,11350062;23,57229512;WellsCoppersmith;1,632054101;0,013838847;175819084;;;
145;11643;-71,00629;-28,75538;44,13073;7,05;90;21,75451;6,754763;29,85202483;44,15203948;-71,12372739;-29,2028472;41,87360888;Stafford;1,196614281;0,038118549;2048292794;;;
146;11741;-70,18453;-30,2288;5;6,15;90;59,99974;90,0271;7,71690331;17,23119372;-70,19521482;-30,22280805;3,66740691;WellsCoppersmith;0,529810208;0,008653699;4079866905;;;
147;11746;-70,00562;-34,63548;5,28446;6,15;-90;59,9983;0,02054936;9,578715554;14,95694875;-70,01286897;-34,60121311;2,983075403;Stafford;0,491731991;0,042268089;1343024542;;;
148;11865;-69,07353;-31,16041;1,710101;6,25;90;20,25422;213,8321;13,71357748;15,67845125;-69,08093947;-31,18197895;1,994974984;Stafford;0,462833537;0,01918306;1859396690;;;
149;12015;-71,92025;-32,32838;35,10437;7,25;90;12,59198;7,741968;40,05213188;33,85826168;-71,91370252;-32,32976296;35,24580935;WellsCoppersmith;2,32053675;0,050216891;1143230456;;;
150;12170;-70,0626;-31,39792;5;6,05;90;45,00105;0,01993228;9,384607895;10,62707926;-70,06447173;-31,40273591;4,749114507;WellsCoppersmith;0,500090603;0,053095233;3950716383;;;
151;12271;-72,88913;-35,51192;8;6,75;-90;45,00039;304,9718;16,63796925;41,63027594;-72,82525121;-35,54343419;5,587775093;WellsCoppersmith;0,807921449;0,085380316;2896809931;;;
152;12272;-71,58346;-35,15219;8;6,05;-90;45,0001;304,9871;10,39707671;17,71589713;-71,59521517;-35,1406401;5,483659565;Stafford;0,270772371;0,031326509;185917186;;;
153;12273;-70,88396;-34,36568;15;6,15;90;44,99897;0,02410929;7,214028087;14,26522293;-70,89634012;-34,34973953;13,39240116;WellsCoppersmith;0,684577078;0,017166529;774887907;;;
154;12444;-69,19204;-30,80424;9,510565;7,25;180;72,10048;4,791662;16,27315542;85,95608355;-69,19350187;-30,80035242;8,104028966;Stafford;2,249729761;0,027612354;105778522;;;
155;12539;-68,3465;-30,95762;26;6,05;90;44,99747;0,02002421;8,398822897;11,64432751;-68,35197826;-30,92226328;25,25938453;Stafford;0,509971504;0,015671587;2919103439;;;
156;12807;-69,71778;-35,21028;181,9233;6,4;-90;61,35907;28,25889;9,246902321;15,44035601;-69,82174444;-35,35388037;180,3091732;Stafford;1,17010589;0,01062494;3498834797;;;
157;12842;-71,28268;-32,72402;8;6,35;-90;45,00042;120,0217;7,495514902;16,18443423;-71,34844712;-32,68563871;5,589708072;Stafford;1,15872333;0,022662788;2940465087;;;
158;13101;-69,6895;-31,29593;127,9894;6,4;-90;46,41444;5,246732;10,36540749;24,85804353;-69,71203455;-31,26921844;124,6340199;WellsCoppersmith;0,648373746;0,028488729;2282712203;;;
159;13209;-70,53206;-35,71153;136,0402;6,5;-90;57,41253;17,5751;12,24776512;9,307992445;-70,55872937;-35,7390343;133,2485708;WellsCoppersmith;2,069978688;0,01272281;3035808240;;;
160;13379;-71,75004;-30,23063;25,60444;6,55;90;8,320482;7,251681;15,21220667;22,16160929;-71,7783867;-30,19297837;25,13182264;Stafford;0,831927028;0,061151885;3376324168;;;
161;13499;-70,16132;-31,84758;5;6,15;-90;44,99956;90,03476;6,704437329;14,05674511;-70,17988106;-31,83911194;3,66405937;WellsCoppersmith;0,747535187;0,144507352;4050997913;;;
162;13773;-68,57492;-33,18172;145,3849;6,5;-90;44,99567;34,31184;16,50811888;25,32243702;-68,65524843;-33,26539533;144,4478226;WellsCoppersmith;0,564515223;0,021618622;1599876520;;;
163;13911;-72,47864;-32,42051;19,14387;6,55;90;29,28344;7,040787;16,67872309;22,83767017;-72,49594759;-32,39967444;17,99487618;Stafford;0,736315852;0,026990988;2521823133;;;
164;14437;-71,32555;-34,76039;103,8752;6,4;-90;48,12858;11,60186;15,32355903;10,59862187;-71,34808199;-34,78140182;101,7299104;WellsCoppersmith;1,028654906;0,038607278;2318417142;;;
165;14565;-71,26021;-34,50682;102,6953;6,3;-90;46,67826;14,69409;10,62428473;59,04775121;-71,23833663;-34,39485978;101,1753886;WellsCoppersmith;0,188527922;0,076722419;4175085510;;;
166;14570;-70,90728;-31,17391;10,09148;7,05;-90;45,00012;90,07736;17,94044397;15,43371233;-70,87448937;-31,21308745;16,24884259;WellsCoppersmith;5,696067903;0,014464367;3209853238;;;
167;14830;-68,68359;-31,61668;3,940054;6,65;90;52,30407;10,89773;15,75446799;24,23697959;-68,65768268;-31,61545828;8,05391277;WellsCoppersmith;1,037520069;0,032415024;3504228988;;;
168;14845;-72,04356;-31,15112;25,10326;6,65;90;10,64556;7,462326;19,13303518;25,89584342;-72,02827686;-31,09151431;25,21288136;Stafford;0,799585325;0,02223902;2102649093;;;
169;14970;-69,23537;-34,93674;193,0885;6,7;-90;58,61169;357,3948;12,42834817;13,50111114;-69,24569736;-34,94829787;189,6876949;WellsCoppersmith;2,806052691;0,033263094;2109207483;;;
170;14983;-71,86517;-34,52381;4,755282;6,35;-90;72,25083;134,0076;15,08442138;21,91435845;-71,79207461;-34,58522878;6,492252821;Stafford;0,425227486;0,012447955;4093562154;;;
171;15666;-70,7353;-30,04107;54,98407;6,75;90;21,56807;6,582368;9,731482326;39,23051169;-70,75642855;-30,01195085;54,00529098;WellsCoppersmith;1,465803567;0,016243165;492706860;;;
172;15904;-72,48718;-32,95753;25,32966;7,05;90;24,99546;10,65592;29,10785484;43,96962797;-72,47774698;-32,9206653;25,38166653;Stafford;1,232298029;0,019549946;1711255001;;;
173;15933;-68,09039;-33,03246;165,4543;6,4;-90;52,99551;36,76976;16,10045292;22,77427783;-68,12943881;-33,06730322;164,6328924;Stafford;0,455612927;0,068503066;921899471;;;
174;16209;-73,27444;-37,39594;47,37772;6,55;90;13,41939;12,64561;17,69591339;40,75865486;-73,31581692;-37,37914844;46,42901651;WellsCoppersmith;0,388853416;0,030489506;3713243415;;;
175;16222;-70,33411;-34,36568;5,807652;6,25;-90;60,00157;0,01876031;7,181253543;9,444813082;-70,34018887;-34,39058403;3,879436854;WellsCoppersmith;1,467185808;0,102229903;1574860956;;;
176;16354;-71,79166;-35,32943;8,355165;6,85;-90;44,99948;304,9688;9,445643309;28,44907926;-71,67640999;-35,402088;12,16135774;WellsCoppersmith;2,941568651;0,014513449;2633552718;;;
177;16471;-73,06204;-37,33733;51,70765;6,65;90;13,21333;12,68643;14,19166699;24,35737881;-73,14716934;-37,3371704;49,9828899;Stafford;1,146079602;0,030421855;2049478404;;;
178;16740;-68,86874;-31,69258;3,940054;6,05;90;52,01383;350,2625;8,594552304;11,80377572;-68,86352112;-31,69818587;4,970161865;Stafford;0,491625654;0,047840272;663857445;;;
179;16767;-69,81121;-32,51538;18;7,45;90;74,99992;90,15711;25,9373555;25,10568351;-69,71474745;-32,5106423;15,86852754;WellsCoppersmith;9,642308027;0,052297838;1104934089;;;
180;16907;-71,84666;-32,51328;37,50975;7,25;90;10,89981;7,889073;32,66544026;55,88191593;-71,66419723;-31,63441275;38,22313733;Stafford;1,723927278;0,012373513;339439421;;;
181;17024;-72,54881;-32,00306;11,25055;6,65;90;33,62864;7,001355;13,94940564;24,7428414;-72,55075687;-31,98159905;10,89859682;Stafford;1,147819161;0,016740364;1248176953;;;
182;17165;-70,6915;-31,75765;15;6,15;-90;59,99917;0,01820226;9,637941495;15,00788477;-70,70079579;-31,73151855;11,95323924;Stafford;0,487051599;0,009249243;1727314128;;;
183;17419;-69,81309;-31,67708;6;6,45;90;45,00066;0,02784603;13,76387391;20,04332572;-69,79680864;-31,67344306;8,177694469;Stafford;0,719727796;0,033860796;3261689995;;;
184;17536;-68,51694;-33,76445;190,9718;6,3;-90;57,44958;66,36427;14,83713996;20,12501136;-68,53487928;-33,74374611;186,5721981;Stafford;0,396088668;0,008880349;787092092;;;
185;17561;-69,28685;-31,40728;16;6,95;90;44,99959;0,0505746;21,70397436;38,08428787;-69,28371422;-31,31600502;16,40824899;Stafford;1,350808045;0,031153189;1362318463;;;
186;17685;-71,23875;-34,8157;106,8915;6,1;-90;51,82158;11,70175;6,229758215;21,2504041;-71,24196444;-34,76862512;104,6484886;WellsCoppersmith;0,447754914;0,021818116;2498811492;;;
187;17954;-70,15181;-30,31873;10,23294;6,85;-90;59,99935;0,03182455;30,91020952;49,84153951;-70,16440022;-30,29607757;6,045007491;Stafford;0,51308031;0,038621372;1893100900;;;
188;18246;-70,1213;-34,36568;15;6,25;-90;45,0006;90,04136;7,863133209;14,06652711;-70,13479502;-34,35152051;12,76985259;Stafford;0,899696901;0,04694001;4253290978;;;
189;18254;-72,15823;-31,23164;23,44532;7,15;90;15,1589;7,32702;38,00113863;51,66865543;-72,22545108;-31,17387185;21,4868511;Stafford;1,134631864;0,024616239;219262829;;;
190;18354;-70,6968;-35,80797;128,4807;6,4;-90;57,4124;18,06719;8,926941991;16,63555513;-70,72564794;-35,83843413;125,6068303;WellsCoppersmith;1,124964285;0,014914105;4275495634;;;
191;18383;-71,88319;-30,0838;23,49034;6,65;90;8,572947;7,347792;14,56411497;24,56720133;-71,81897771;-30,03379436;24,30756872;Stafford;1,107232849;0,007565961;2275504931;;;
192;19017;-70,75487;-35,23627;119,3651;6,5;-90;54,57035;23,13949;12,16792592;20,19431675;-70,76342766;-35,21154288;116,4077495;Stafford;0,960357703;0,015141209;3755708461;;;
193;19430;-72,11831;-30,9645;23,03163;7,15;90;13,69369;7,317704;14,04730948;44,31131369;-72,13174541;-30,92320404;22,57668256;WellsCoppersmith;3,579076399;0,091064704;319135849;;;
194;19571;-71,39214;-32,22543;43,79284;6,95;90;11,39471;7,32477;15,02061098;34,41325161;-71,43696926;-32,28702266;43,12483972;Stafford;2,160058121;0,013360325;3661144140;;;
195;19987;-72,797;-35,06226;8;6,05;-90;45,00009;304,9852;8,193235926;14,93012472;-72,8107383;-35,04852271;4,937013398;Stafford;0,407717966;0,021853767;941203787;;;
196;20204;-71,91985;-32,81395;8;6,05;-90;45,00107;304,9862;4,654336425;10,47913102;-71,90499581;-32,82134468;7,30382502;WellsCoppersmith;1,022576253;0,03578391;3774293937;;;
197;20451;-72,13342;-35,15219;8;6,25;-90;45,00045;120,0191;7,764249501;15,75545624;-72,13326584;-35,14740404;6,169585766;Stafford;0,81348262;0,035153941;3822708037;;;
198;20609;-68,55737;-31,82809;3,009075;6,35;90;38,2813;9,999014;9,705041514;16,54724124;-68,54421826;-31,84236984;4,3529759;Stafford;0,875297624;0,02549455;1996188447;;;
199;20614;-70,51192;-29,03139;62,12735;6,55;90;20,80972;6,442664;8,083555446;23,13931303;-70,43480302;-29,04009912;65,0929105;WellsCoppersmith;1,499428849;0,09663876;2982722538;;;
200;20976;-71,27196;-33,6394;56,46742;6,75;90;11,89639;14,58663;6,668805638;41,69173034;-71,27443652;-33,67324648;56,62051729;WellsCoppersmith;2,012707964;0,014983256;3727964898;;;
201;21107;-70,98945;-30,29585;8;6,45;-90;44,99964;304,9812;12,40488714;22,18767023;-71,01235988;-30,28143213;7,71437543;WellsCoppersmith;0,721396823;0,015452576;3143240918;;;
202;21144;-71,9542;-34,47096;14,26585;6,35;-90;72,19284;143,5114;9,589283202;15,90436323;-71,96180301;-34,45909168;12,07549833;Stafford;0,921671831;0,051815687;1886086719;;;
203;21379;-71,74758;-29,51037;24,29738;6,55;90;10,13577;7,21344;15,13709408;22,14649693;-71,76701293;-29,51832609;23,98334863;Stafford;0,836625687;0,005921412;2663126606;;;
204;22224;-69,60383;-35,41084;197,8168;7,1;-90;67,99738;36,99948;40,67302948;26,39492727;-69,58819137;-35,34511228;188,3945078;WellsCoppersmith;1,746030212;0,01221754;2769407415;;;
205;22366;-68,84829;-33,75761;179,2917;6,2;-90;58,66107;58,68185;11,24454581;15,64305456;-68,86033119;-33,74696334;176,6806219;Stafford;0,476009113;0,10955758;3704942696;;;
206;22644;-70,96578;-30,74551;8;6,35;-45;74,99708;304,9755;9,450981033;21,37890377;-70,90463593;-30,77966005;6,641471994;Stafford;0,695691058;0,022887451;3439634112;;;
207;22891;-68,75387;-31,85695;16;6,15;90;75,00055;90,02918;13,41190041;13,88523185;-68,74094684;-31,85925021;16,98546276;Stafford;0,378299084;0,048324657;1868475292;;;
208;23135;-68,57165;-34,22108;5;6,35;90;45,00072;0,0275352;8,439342026;13,72289285;-68,57576403;-34,25797169;4,468317508;WellsCoppersmith;1,213736702;0,115221331;3492804633;;;
209;23155;-71,3995;-34,52266;8;6,05;90;44,99903;30,03402;6,046670602;19,82728385;-71,38547406;-34,51749082;8,854044018;WellsCoppersmith;0,416005632;0,037795798;3534700547;;;
210;23698;-69,8047;-34,21738;177,3782;6,2;-90;61,99193;31,41453;10,36249465;6,979522251;-69,81262856;-34,20310181;174,2146191;WellsCoppersmith;1,157680532;0,019657278;2630134512;;;
211;23950;-70,27811;-30,14278;104,228;7,2;-90;53,0439;1,091721;27,60745547;55,50452727;-70,29679529;-30,19175292;100,5800481;Stafford;1,727921294;0,072782491;2856691415;;;
212;25293;-72,51785;-33,89314;8;6,35;-90;44,99958;120,023;8,821715181;6,485121054;-72,59502753;-33,84906771;5,373265718;WellsCoppersmith;2,457013972;0,062352292;2966608724;;;
213;25573;-71,70893;-29,24366;24,26037;6,55;90;10,8761;7,188312;11,78350853;12,94361019;-71,72969196;-29,25886501;23,9163784;WellsCoppersmith;1,838860143;0,037119069;848296531;;;
214;26054;-71,39431;-32,63409;8;6,15;-90;44,99936;304,9833;5,274055665;10,52523874;-71,39220867;-32,62845442;4,422318761;WellsCoppersmith;1,269118224;0,071773841;270046652;;;
215;26572;-69,8039;-33,10663;6,485672;6,65;90;44,99923;0,03778967;13,55002125;26,63129851;-69,78300805;-33,07905988;9,233731117;WellsCoppersmith;1,097858646;0,007630379;505265279;;;
216;27166;-70,73248;-30,39471;55,55095;6,65;90;21,71447;6,703296;16,77576873;25,27571434;-70,68415544;-30,34667507;57,19296441;Stafford;0,934314043;0,054425461;2937249284;;;
217;27286;-70,48949;-33,08603;108,5481;7,2;-90;58,36279;16,60109;23,39639789;47,11346912;-70,50656178;-33,0236565;100,9291151;Stafford;2,402064489;0,02072598;1063836580;;;
218;27421;-70,93209;-32,15863;52,79991;6,85;90;12,46351;7,050775;15,83025933;27,47488288;-70,96995358;-32,14042459;51,95931159;WellsCoppersmith;1,817418172;0,011288552;1880803854;;;
219;27535;-72,41022;-32,24834;21,92302;6,95;90;25,70803;7,151333;22,41379477;61,79415178;-72,4508898;-32,27393313;20,17651076;WellsCoppersmith;0,806150224;0,060355161;1036253425;;;
220;28960;-70,828;-35,53762;121,5277;6,4;-90;55,21895;15,38506;15,09624111;22,73494586;-70,84007885;-35,54221712;119,8071491;Stafford;0,48676125;0,020017598;3272893426;;;
221;28989;-72,11397;-30,24324;20,67284;6,85;90;17,63495;7,672132;13,73261852;48,00888195;-72,10916992;-30,23946761;20,80229442;WellsCoppersmith;1,198957524;0,00812277;618585378;;;
222;29351;-72,08272;-31,5549;8;6,25;-90;44,99933;120,021;6,06334729;17,61127062;-72,08228224;-31,55015994;6,151240256;WellsCoppersmith;0,931913516;0,018609998;1882672051;;;
223;29380;-71,75351;-31,8247;8;6,15;-45;74,99763;304,9777;6,881138359;11,7778026;-71,69839261;-31,8550921;6,761122222;WellsCoppersmith;0,869268983;0,057769189;2455119444;;;
224;29976;-69,17598;-30,89468;14,26585;6,45;180;72,09983;4,386327;8,806445412;11,01959753;-69,17834029;-30,88841098;11,99727099;WellsCoppersmith;2,046031731;0,019931965;2758192144;;;
225;30732;-71,34412;-29,85606;34,40351;6,85;90;17,94459;6,839334;24,38416662;28,6341949;-71,35868943;-29,85869443;33,95477796;WellsCoppersmith;1,132102766;0,073306863;159016342;;;
226;31454;-69,76773;-33,79376;143,2186;6,6;-90;55,8588;49,27085;11,6993672;78,29390159;-69,84337282;-33,80893372;138,3516711;WellsCoppersmith;0,363905348;0,034470535;452778760;;;
227;31649;-70,2791;-35,43655;160,9803;6,9;-90;65,76082;21,14379;14,8240873;43,31705484;-70,29285796;-35,43407595;157,0530487;WellsCoppersmith;1,463025381;0,1199112;166099252;;;
228;31690;-69,1556;-30,53696;14,26585;6,25;180;73,52345;341,9503;10,29945715;3,758078244;-69,15484301;-30,53916447;15,13048266;WellsCoppersmith;2,570979373;0,016069539;1541852192;;;
229;32048;-68,97141;-32,82976;9,027225;6,25;90;37,42371;162,8958;5,595010913;17,9851792;-68,96736953;-32,83162498;9,422883946;WellsCoppersmith;0,988924276;0,036185685;3665634913;;;
230;32165;-69,80743;-32,92677;6,485672;6,65;90;45,00103;0,03786581;17,58956382;26,23938812;-69,8024637;-32,91780518;7,139928706;Stafford;0,858360989;0,092100118;1393319528;;;
231;32256;-68,56356;-31,78343;3,009075;6,15;90;37,80899;353,2734;6,593407713;12,55784092;-68,56020625;-31,77378248;3,48845506;Stafford;0,850851632;0,017953848;1410092462;;;
232;32623;-68,97826;-34,01207;193,35;6,3;-90;50,24403;69,58899;7,38155844;12,39722261;-69,0519211;-34,02278207;191,7569902;Stafford;1,292427777;0,025129309;4260699299;;;
233;32683;-70,94189;-33,56722;81,946;6,6;-90;53,08186;18,27636;15,94936348;26,22674399;-70,94790794;-33,54802912;80,00505272;Stafford;0,796876487;0,041505856;3621134554;;;
234;32692;-73,40867;-36,8061;43,50054;6,65;90;13,68553;16,79818;6,347937869;21,69323451;-73,47052793;-36,77472419;41,96850353;WellsCoppersmith;2,87688013;0,069696166;1903043770;;;
235;32707;-71,3957;-31,24464;39,1077;6,55;90;13,36177;7,498096;15,82908309;22,30947598;-71,4037845;-31,24125508;38,91403355;Stafford;0,794206829;0,056791354;4167903263;;;
236;32719;-70,43924;-34,90527;5,28446;6,15;-90;60,00099;0,02048402;9,123796745;14,44466354;-70,43495931;-34,91772287;6,637474208;Stafford;0,534559083;0,017993288;3281999545;;;
237;32750;-68,89695;-34,13116;5,175532;6,45;90;44,99996;0,03201231;14,78672283;20,3229162;-68,87869435;-34,14803974;7,55149821;Stafford;0,660725071;0,015650432;3935565487;;;
238;32753;-71,94968;-35,6478;95,07878;6,2;-90;53,26661;23,97044;14,19885664;7,203523575;-71,9602637;-35,63053955;92,53824517;WellsCoppersmith;0,818616302;0,019016411;683213821;;;
239;32759;-71,02975;-33,02134;86,00911;6,1;-90;58,51834;13,19953;8,338528781;8,85720431;-71,02046956;-32,96712302;84,77009652;WellsCoppersmith;0,802587979;0,06862139;3054342735;;;
240;32783;-68,59499;-33,81908;192,6873;7;-90;53,54632;67,52326;23,69891408;40,88040034;-68,60176282;-33,8121293;191,3543755;Stafford;1,369730602;0,016753824;77186095;;;
241;32793;-72,54973;-35,69178;8;6,15;-90;44,9994;304,9844;6,515973249;12,49794206;-72,55480196;-35,68711321;7,071406509;WellsCoppersmith;0,865089311;0,045712168;743173735;;;
242;32836;-70,41873;-30,22463;99,76535;6,1;-90;52,60624;3,446688;7,142171515;11,78218705;-70,43211138;-30,15030213;96,20221205;Stafford;0,704405206;0,048091369;1239569494;;;
243;32841;-71,85938;-29,2309;21,45584;6,95;90;15,47521;7,418651;10,38718251;33,40773602;-71,88005875;-29,19366159;20,74994625;WellsCoppersmith;3,217613959;0,098566968;2054741610;;;
244;32849;-71,34407;-28,46364;29,66814;7,85;90;18,17904;8,736609;49,24005526;51,56326678;-71,33623636;-28,52609317;30,27246277;WellsCoppersmith;9,845092239;0,04949507;3575761191;;;
245;32861;-71,83002;-32,45422;8;6,05;-45;75,00397;304,9784;7,945389756;13,52772401;-71,84141;-32,4461543;7,292594949;Stafford;0,464022249;0,041363488;3504687801;;;
246;32863;-69,16148;-30,71567;14,26585;6,55;180;72,12344;7,900288;10,29819158;32,01776341;-69,16320779;-30,71106438;12,59754192;WellsCoppersmith;0,85060276;0,07899818;2202506851;;;
247;32869;-68,15029;-33,50164;5;6,05;90;45,00023;0,02336759;5,745681499;11,85954241;-68,15298208;-33,51000807;4,647701657;WellsCoppersmith;0,731929522;0,019780789;4272828236;;;
248;32917;-71,05788;-35,17506;11,24607;6,95;-90;59,99896;0,04251682;20,68083344;39,39819952;-71,06081621;-35,18820551;10,32678391;Stafford;1,370358927;0,00892084;1484456429;;;
249;32924;-68,49751;-31,87678;9,027225;6,05;90;38,79429;27,05966;9,39825924;11,63046908;-68,49285086;-31,86859589;9,009103469;Stafford;0,456282796;0,017416322;2816772520;;;
250;32990;-68,92155;-32,37578;3,009075;6,15;90;37,0256;170,5871;8,22598453;6,507973905;-68,89131193;-32,40313916;5,529809824;WellsCoppersmith;1,315967167;0,033797339;2954373516;;;
251;32993;-71,95862;-34,25287;8;6,75;-90;44,99928;304,9732;11,89061224;28,10851591;-71,9649089;-34,24783437;7,312580925;Stafford;1,674312858;0,06041325;235897533;;;
252;33028;-68,35564;-35,07054;3,940054;6,05;90;53,13356;152,7682;8,182587218;11,78547415;-68,35802778;-35,06614145;4,188559012;Stafford;0,517179191;0,052878338;3596433211;;;
253;33053;-71,63589;-32,7988;42,36074;6,65;90;9,956061;10,0001;12,26774132;23,70777361;-71,65638641;-32,77301107;41,94206372;Stafford;1,362145074;0,014497941;2534934628;;;
254;33109;-68,56389;-34,76069;15;6,05;90;45,00165;0,01534842;9,277980288;13,20404149;-68,56393764;-34,74789832;14,99330694;WellsCoppersmith;0,407116233;0,022899553;3814684763;;;
255;33124;-69,78881;-34,63548;15;6,05;-90;45,00064;90,03526;11,91125495;17,07200343;-69,82260046;-34,62900098;13,98129415;Stafford;0,245265654;0,046877331;2361474883;;;
256;33141;-68,00101;-35,48014;5;6,05;90;44,99871;0,01901631;12,97135777;6,069194435;-67,98977271;-35,4657061;6,437911195;WellsCoppersmith;0,63352281;0,02362211;2726830718;;;
